DATETIME,nuclear_outturn
2007-10-01,4458.7435417151455
2007-10-02,4360.767068810358
2007-10-03,5271.324599552367
2007-10-04,5059.475697269475
2007-10-05,5676.218742805686
2007-10-06,4573.284779552881
2007-10-07,4821.809391795426
2007-10-08,5513.881832963522
2007-10-09,5560.736243615029
2007-10-10,4422.9370054655765
2007-10-11,5833.355714234086
2007-10-12,4994.310981800455
2007-10-13,5011.131473048074
2007-10-14,4999.256482953383
2007-10-15,4878.915743464679
2007-10-16,4949.638088169183
2007-10-17,5820.608243069717
2007-10-18,4597.931362360511
2007-10-19,4512.331792226054
2007-10-20,5609.382388106312
2007-10-21,5286.399230627683
2007-10-22,5061.968153392159
2007-10-23,5643.828109861995
2007-10-24,5159.418450400114
2007-10-25,4558.25119718453
2007-10-26,5183.313761831489
2007-10-27,4989.935864443942
2007-10-28,4754.673045453686
2007-10-29,4719.317955200335
2007-10-30,4586.358998945636
2007-10-31,4822.703431865733
2007-11-01,4689.906090431916
2007-11-02,4750.919998670367
2007-11-03,5399.698134497045
2007-11-04,5693.842465269171
2007-11-05,5025.590419145645
2007-11-06,4595.02993599838
2007-11-07,5615.954718175255
2007-11-08,5128.160848400691
2007-11-09,5171.950149422947
2007-11-10,5057.2821759087965
2007-11-11,5829.179156237653
2007-11-12,4411.982451666928
2007-11-13,4887.657308866109
2007-11-14,4311.473207777985
2007-11-15,5385.821979260294
2007-11-16,4382.460524398313
2007-11-17,5273.221776225526
2007-11-18,5411.582304329456
2007-11-19,5391.799610612021
2007-11-20,5523.05959363512
2007-11-21,5058.932306900133
2007-11-22,5108.491662418112
2007-11-23,5051.190725293324
2007-11-24,5423.377252333556
2007-11-25,5649.854906155855
2007-11-26,4181.9892746128835
2007-11-27,4510.997825492973
2007-11-28,4323.324269774683
2007-11-29,4828.214989780413
2007-11-30,5334.010381673057
2007-12-01,5179.501554273967
2007-12-02,4834.750019489132
2007-12-03,4734.971556977953
2007-12-04,4956.018678550545
2007-12-05,4931.516084752492
2007-12-06,4699.480338927022
2007-12-07,6209.175087254727
2007-12-08,5051.411619322725
2007-12-09,4364.971922579235
2007-12-10,5459.925828255
2007-12-11,4313.441955562379
2007-12-12,4315.78357846785
2007-12-13,5431.540082604757
2007-12-14,5659.184033529956
2007-12-15,4139.284760586969
2007-12-16,5780.288848285525
2007-12-17,5423.867271432245
2007-12-18,4911.847833191918
2007-12-19,4905.644978120204
2007-12-20,5104.478232547015
2007-12-21,5697.451459162907
2007-12-22,5657.322240450778
2007-12-23,5328.290123139338
2007-12-24,5457.624907196575
2007-12-25,4916.817691002879
2007-12-26,4988.355039042788
2007-12-27,4805.000611596615
2007-12-28,4583.531327818469
2007-12-29,5385.227001613268
2007-12-30,4848.138176139298
2007-12-31,4303.40842098936
2008-01-01,4013.0485119941086
2008-01-02,4791.526335497297
2008-01-03,3787.041609566845
2008-01-04,4362.868236245135
2008-01-05,5718.223540196021
2008-01-06,5174.699709546185
2008-01-07,5837.718744352339
2008-01-08,5216.4288452530855
2008-01-09,4355.653904662143
2008-01-10,5315.358946594941
2008-01-11,4641.5501858214875
2008-01-12,5016.355896186054
2008-01-13,4240.253118310868
2008-01-14,4379.537439781425
2008-01-15,5559.642857606147
2008-01-16,5227.498270075339
2008-01-17,4576.374665745112
2008-01-18,4077.0725816793265
2008-01-19,4480.361018377838
2008-01-20,6077.162023983743
2008-01-21,4914.875784443433
2008-01-22,4928.361847392886
2008-01-23,4685.202838673899
2008-01-24,5359.09913468258
2008-01-25,5517.442043375311
2008-01-26,4915.427653306133
2008-01-27,5174.177888073593
2008-01-28,5280.703230837316
2008-01-29,5611.636861768781
2008-01-30,5791.444790759459
2008-01-31,4866.506036611633
2008-02-01,5237.588889132249
2008-02-02,4813.05107330826
2008-02-03,4559.206801730454
2008-02-04,5082.09753297844
2008-02-05,4856.53465536802
2008-02-06,4623.625807950533
2008-02-07,4694.803907535322
2008-02-08,4819.827598838034
2008-02-09,4606.22146591904
2008-02-10,5731.595850409833
2008-02-11,5215.585691003196
2008-02-12,5259.300826872611
2008-02-13,4318.512264307029
2008-02-14,5091.550679820101
2008-02-15,4889.666704982344
2008-02-16,5386.590437644286
2008-02-17,5380.2490216664555
2008-02-18,4097.71308615893
2008-02-19,4750.897092219351
2008-02-20,4464.563347940222
2008-02-21,4837.931587796973
2008-02-22,5067.86626296593
2008-02-23,4680.781376765288
2008-02-24,4500.901719523919
2008-02-25,4695.724750301123
2008-02-26,5967.036860584168
2008-02-27,5413.810249655277
2008-02-28,5004.8673592943305
2008-02-29,3800.1564483978937
2008-03-01,6083.038227801993
2008-03-02,5101.588601144237
2008-03-03,4868.607306338899
2008-03-04,5319.656394672757
2008-03-05,4958.970555573742
2008-03-06,4853.276507227155
2008-03-07,4925.5109671343525
2008-03-08,4762.125641908619
2008-03-09,4200.573030114208
2008-03-10,4331.197719951557
2008-03-11,5381.336172613692
2008-03-12,5536.679081676089
2008-03-13,4848.5623311141035
2008-03-14,3865.265722638177
2008-03-15,5368.166670943722
2008-03-16,5720.690787628468
2008-03-17,5243.555806534738
2008-03-18,4806.230648642513
2008-03-19,5589.023547190284
2008-03-20,4958.267182657547
2008-03-21,5002.399562018255
2008-03-22,4804.868516184244
2008-03-23,5513.36083614394
2008-03-24,4682.264643694485
2008-03-25,5408.8173072868685
2008-03-26,5056.771000893678
2008-03-27,5383.996701697407
2008-03-28,4721.744913570748
2008-03-29,5033.189844248823
2008-03-30,4485.074210240905
2008-03-31,4763.461699579035
2008-04-01,5120.5526769849275
2008-04-02,5511.385708005603
2008-04-03,4240.208065010467
2008-04-04,5161.667134858752
2008-04-05,4914.699817823247
2008-04-06,4522.580597338373
2008-04-07,5513.801882080449
2008-04-08,4431.551992044945
2008-04-09,4813.877848213102
2008-04-10,5479.530753628395
2008-04-11,5344.741277907089
2008-04-12,4627.4000679099845
2008-04-13,4689.565279555393
2008-04-14,5110.604997531552
2008-04-15,5792.638085856252
2008-04-16,4708.313462218546
2008-04-17,4628.327186554727
2008-04-18,4280.568251851999
2008-04-19,4998.773111808814
2008-04-20,4789.083909706003
2008-04-21,5604.258550800868
2008-04-22,4774.911005046108
2008-04-23,4955.429681648752
2008-04-24,4356.566296830825
2008-04-25,4333.280429674455
2008-04-26,4780.861706184808
2008-04-27,3925.1465863367084
2008-04-28,5135.290900701024
2008-04-29,4353.75183909782
2008-04-30,5122.8545053673915
2008-05-01,4707.899932358601
2008-05-02,4671.4856710513195
2008-05-03,4779.949817248899
2008-05-04,5442.467010810856
2008-05-05,5851.333337021162
2008-05-06,6008.279031795826
2008-05-07,5255.404066077611
2008-05-08,5443.292730130679
2008-05-09,5226.263862622155
2008-05-10,4602.052007272881
2008-05-11,5117.9098464249155
2008-05-12,5129.1358363957315
2008-05-13,4424.2749255858525
2008-05-14,5870.4921866897375
2008-05-15,4390.258735535927
2008-05-16,5221.453907083355
2008-05-17,4754.05386549589
2008-05-18,4715.398272417827
2008-05-19,5269.719302435329
2008-05-20,4808.470686039315
2008-05-21,4862.713264002838
2008-05-22,4880.854905806953
2008-05-23,5322.1155738140915
2008-05-24,3972.114050233546
2008-05-25,4467.159898059661
2008-05-26,4876.115663610548
2008-05-27,4682.23210296892
2008-05-28,5993.652284129684
2008-05-29,4961.290335859891
2008-05-30,4866.208225535419
2008-05-31,5922.899650755272
2008-06-01,5399.160874810795
2008-06-02,5397.760558920864
2008-06-03,4838.774089630979
2008-06-04,4763.304437793008
2008-06-05,5794.10795657237
2008-06-06,5872.273337623987
2008-06-07,5527.341479860503
2008-06-08,4981.912730635467
2008-06-09,3908.4820744865165
2008-06-10,4511.477459345962
2008-06-11,5118.712107370879
2008-06-12,5152.946474693951
2008-06-13,5528.0479621335835
2008-06-14,4523.755375041404
2008-06-15,4781.387935039454
2008-06-16,4764.640244461425
2008-06-17,4930.913726661704
2008-06-18,4926.399871053606
2008-06-19,5066.434841742917
2008-06-20,4709.1824794504755
2008-06-21,4241.722366147025
2008-06-22,5003.882624214
2008-06-23,4558.285738064465
2008-06-24,5212.413283389166
2008-06-25,4968.3996766174105
2008-06-26,4693.809268118607
2008-06-27,5498.848256907857
2008-06-28,5164.180662368486
2008-06-29,5398.497057946811
2008-06-30,5023.354663641829
2008-07-01,5697.631364939183
2008-07-02,6168.210174785988
2008-07-03,5481.046656844524
2008-07-04,5354.518104721986
2008-07-05,5337.7016423621835
2008-07-06,4833.128732028122
2008-07-07,5044.849550933997
2008-07-08,5342.624003009094
2008-07-09,4342.487663790759
2008-07-10,4895.570413369028
2008-07-11,5060.261039645164
2008-07-12,5054.653365955423
2008-07-13,4912.2533440441175
2008-07-14,5225.663324031434
2008-07-15,5452.301196536376
2008-07-16,4830.785985353326
2008-07-17,5567.815821941744
2008-07-18,5308.155522987869
2008-07-19,5335.707962348604
2008-07-20,4973.283370742531
2008-07-21,4858.922816380662
2008-07-22,5036.562378992898
2008-07-23,3960.5956490313547
2008-07-24,5671.733781733939
2008-07-25,4671.437657685254
2008-07-26,4299.504349507067
2008-07-27,5411.48976559947
2008-07-28,4838.05944165741
2008-07-29,4626.945093614299
2008-07-30,4640.527203564088
2008-07-31,4974.500833932404
2008-08-01,4698.46955329611
2008-08-02,5128.071046960164
2008-08-03,5734.442280808855
2008-08-04,4802.865035423183
2008-08-05,5391.942233251726
2008-08-06,5337.935600196247
2008-08-07,4818.900213379893
2008-08-08,5621.059695811284
2008-08-09,5229.6876657241755
2008-08-10,5219.356285055182
2008-08-11,4689.9267160401005
2008-08-12,4412.979474557859
2008-08-13,4373.27306277038
2008-08-14,5104.613585925877
2008-08-15,4384.604928975634
2008-08-16,4801.258467408836
2008-08-17,3702.4964167009784
2008-08-18,3847.989379011292
2008-08-19,4693.223572831262
2008-08-20,5586.6224284777145
2008-08-21,4180.736124879398
2008-08-22,4733.9937013611525
2008-08-23,4838.368408962951
2008-08-24,5045.163132600579
2008-08-25,5551.82786900555
2008-08-26,4517.137650175053
2008-08-27,5292.718704289767
2008-08-28,4188.864519883242
2008-08-29,4552.839994307199
2008-08-30,4506.10691692232
2008-08-31,4298.211967435907
2008-09-01,4493.46613611137
2008-09-02,4480.55342745409
2008-09-03,4211.289530912822
2008-09-04,4850.3191713690785
2008-09-05,4915.280460726845
2008-09-06,4673.051122893408
2008-09-07,4839.966620880018
2008-09-08,4899.872743005104
2008-09-09,6082.040531562846
2008-09-10,6050.75770425191
2008-09-11,4836.124049703063
2008-09-12,5192.60266069351
2008-09-13,5052.654022865949
2008-09-14,5107.581706150477
2008-09-15,6505.702429965745
2008-09-16,5465.312425495644
2008-09-17,5432.899167724488
2008-09-18,4545.510407522052
2008-09-19,4763.068958518798
2008-09-20,4620.916007964708
2008-09-21,5734.591316300167
2008-09-22,5000.449493488673
2008-09-23,4687.517590208938
2008-09-24,5228.355955425957
2008-09-25,4800.867103808051
2008-09-26,4604.001149799086
2008-09-27,5673.762883319287
2008-09-28,4608.698994227738
2008-09-29,4621.705987935959
2008-09-30,5896.360447720272
2008-10-01,4880.832952151665
2008-10-02,4397.291843820934
2008-10-03,5144.09156375528
2008-10-04,4828.622929833772
2008-10-05,5651.812853769207
2008-10-06,4769.734062113466
2008-10-07,4524.732486777912
2008-10-08,5113.695038179819
2008-10-09,4739.4812704376745
2008-10-10,4076.3613986291343
2008-10-11,5590.881905162459
2008-10-12,4510.34179535502
2008-10-13,5007.202459550619
2008-10-14,6034.806212379401
2008-10-15,4783.842118397275
2008-10-16,5207.689860149054
2008-10-17,4889.137376439165
2008-10-18,5930.274955449061
2008-10-19,5290.12808104712
2008-10-20,5289.859886618834
2008-10-21,5621.669560644254
2008-10-22,4228.605091279658
2008-10-23,4932.232897880381
2008-10-24,5317.858508501845
2008-10-25,5174.412549793903
2008-10-26,5316.575944940577
2008-10-27,5318.8266190244885
2008-10-28,5604.678553464297
2008-10-29,5124.136466819263
2008-10-30,5113.131648325297
2008-10-31,4000.5579463509366
2008-11-01,6350.405472476901
2008-11-02,5159.702780881922
2008-11-03,4996.2404672821995
2008-11-04,4988.599031109269
2008-11-05,5231.421353119252
2008-11-06,5453.074307948744
2008-11-07,4890.412061163796
2008-11-08,5419.815391437667
2008-11-09,4555.237923243052
2008-11-10,5366.996919478776
2008-11-11,4985.136762560034
2008-11-12,4809.655673735008
2008-11-13,4996.327067173007
2008-11-14,5262.688617988001
2008-11-15,4324.268580015411
2008-11-16,6057.091190283773
2008-11-17,4948.664092321915
2008-11-18,5873.781944215869
2008-11-19,5573.301377594544
2008-11-20,5406.121485544935
2008-11-21,5259.486328906007
2008-11-22,4655.551916810448
2008-11-23,5646.715506084724
2008-11-24,5234.800176355989
2008-11-25,5050.338767214068
2008-11-26,5551.318882732211
2008-11-27,4371.8418645202855
2008-11-28,4274.742448443794
2008-11-29,4742.668670557853
2008-11-30,4696.035628529631
2008-12-01,5322.7781615970325
2008-12-02,4911.267759777722
2008-12-03,5159.192008046097
2008-12-04,4985.794379462086
2008-12-05,4666.928403795852
2008-12-06,5405.360697785525
2008-12-07,4756.155472696041
2008-12-08,3821.415156946683
2008-12-09,5251.041942913614
2008-12-10,5093.154498776774
2008-12-11,4813.618561895105
2008-12-12,5388.682445052528
2008-12-13,5601.117254398266
2008-12-14,4638.439234542316
2008-12-15,5308.693441087848
2008-12-16,5421.45713240272
2008-12-17,5593.344651600144
2008-12-18,4989.641587576616
2008-12-19,5804.511476043877
2008-12-20,4730.461342477486
2008-12-21,4795.517287977057
2008-12-22,4456.86742178347
2008-12-23,5311.3741870578315
2008-12-24,4783.114760915065
2008-12-25,4420.686071036151
2008-12-26,4404.996426391468
2008-12-27,5112.759265528527
2008-12-28,4940.28561023453
2008-12-29,5131.544987430978
2008-12-30,4628.471161518527
2008-12-31,4787.023388052594
2009-01-01,3961.747428617591
2009-01-02,5046.832932638694
2009-01-03,4524.122580323197
2009-01-04,5108.697315179992
2009-01-05,5419.029973070356
2009-01-06,4191.247197315706
2009-01-07,5049.325699928792
2009-01-08,4981.892655383872
2009-01-09,4438.56766864647
2009-01-10,4956.873074425324
2009-01-11,5057.639453247696
2009-01-12,4744.993766089923
2009-01-13,4646.753938259087
2009-01-14,4818.730772489486
2009-01-15,4781.888929760148
2009-01-16,5039.753602686216
2009-01-17,4549.307303884957
2009-01-18,4873.495046872652
2009-01-19,4771.246090242208
2009-01-20,4251.238544162357
2009-01-21,4296.12860781871
2009-01-22,4737.274433557301
2009-01-23,5203.038324267124
2009-01-24,3832.8039260977694
2009-01-25,4856.957843726426
2009-01-26,4589.060706698443
2009-01-27,5362.92952329418
2009-01-28,4826.899669870315
2009-01-29,4732.127387507297
2009-01-30,4875.294318538347
2009-01-31,4828.326669598927
2009-02-01,5281.768177823961
2009-02-02,4951.754937991269
2009-02-03,4389.295112083417
2009-02-04,5005.442515138634
2009-02-05,4939.6475171296315
2009-02-06,4991.762164984756
2009-02-07,5290.536445817781
2009-02-08,4361.271587692317
2009-02-09,4787.928411124965
2009-02-10,5826.742960307585
2009-02-11,5178.067577051022
2009-02-12,5410.031000683144
2009-02-13,4689.099226492506
2009-02-14,5667.1014419409785
2009-02-15,5043.426671650633
2009-02-16,5130.892091147452
2009-02-17,5573.779517435887
2009-02-18,5305.416930654233
2009-02-19,4940.760982367476
2009-02-20,4687.441934405036
2009-02-21,4275.545061772086
2009-02-22,4102.799302999974
2009-02-23,4370.41498105141
2009-02-24,4790.2302783089735
2009-02-25,5194.975203185018
2009-02-26,5058.856747362159
2009-02-27,3908.9305773793194
2009-02-28,4900.291372041931
2009-03-01,5001.211122550747
2009-03-02,4934.9127248069835
2009-03-03,5206.188174746809
2009-03-04,4973.932429551181
2009-03-05,4308.985677934204
2009-03-06,5295.4396480248215
2009-03-07,5170.439899489193
2009-03-08,4724.708100792152
2009-03-09,5260.828147846804
2009-03-10,3953.559472966585
2009-03-11,4478.0981448472885
2009-03-12,4795.651176537813
2009-03-13,4954.304646022512
2009-03-14,5008.308337173224
2009-03-15,4669.075448063757
2009-03-16,4833.092484357313
2009-03-17,4597.97848098002
2009-03-18,4498.531313392894
2009-03-19,5796.788607135465
2009-03-20,5340.128567583631
2009-03-21,4917.546808397415
2009-03-22,5778.873521052177
2009-03-23,5655.159701206398
2009-03-24,4651.450624503364
2009-03-25,6173.486401205961
2009-03-26,4768.789279103371
2009-03-27,5459.705114094177
2009-03-28,4722.742864887154
2009-03-29,5404.765560048014
2009-03-30,5670.134125286389
2009-03-31,4661.887827924826
2009-04-01,4371.065453763986
2009-04-02,4076.8218636070137
2009-04-03,5148.72406562536
2009-04-04,5251.31594323234
2009-04-05,5391.77131302721
2009-04-06,4629.682656844868
2009-04-07,5411.820650010616
2009-04-08,5604.14585159748
2009-04-09,5352.403475001543
2009-04-10,5633.614863897309
2009-04-11,4737.601555727266
2009-04-12,4920.515511274253
2009-04-13,4542.978322847593
2009-04-14,4936.035181873682
2009-04-15,5296.955326512568
2009-04-16,5383.5890694873
2009-04-17,3777.685735600646
2009-04-18,4646.381038051679
2009-04-19,5259.441063519791
2009-04-20,5051.721419035265
2009-04-21,4760.192600391876
2009-04-22,4833.430524911219
2009-04-23,4960.424651614882
2009-04-24,4088.5054807055785
2009-04-25,5666.448206426495
2009-04-26,4782.851974300453
2009-04-27,5913.418002914192
2009-04-28,5475.963704881533
2009-04-29,4910.3829762980895
2009-04-30,5724.511476142783
2009-05-01,5813.289828688307
2009-05-02,4541.014536016324
2009-05-03,5859.130069676726
2009-05-04,4877.184331302296
2009-05-05,4953.340457633858
2009-05-06,5093.219698355347
2009-05-07,5368.782192357314
2009-05-08,4807.072334725874
2009-05-09,4924.0880075888235
2009-05-10,4372.367109599221
2009-05-11,5246.514359433467
2009-05-12,4949.315198606734
2009-05-13,4065.582123199528
2009-05-14,4876.950944970507
2009-05-15,4284.975606434829
2009-05-16,5270.697188021147
2009-05-17,5145.598144004802
2009-05-18,5434.278188117935
2009-05-19,5308.44633802992
2009-05-20,5313.643539763698
2009-05-21,3881.1867343304666
2009-05-22,4993.99100186044
2009-05-23,5158.19633430422
2009-05-24,5248.608383622459
2009-05-25,5418.461517016365
2009-05-26,5540.20720611201
2009-05-27,5257.929156899594
2009-05-28,5384.452674067149
2009-05-29,4923.261443468283
2009-05-30,5591.625357494423
2009-05-31,4155.135079339202
2009-06-01,5634.228838888326
2009-06-02,4778.191587121116
2009-06-03,5656.790009127402
2009-06-04,5004.1214512769075
2009-06-05,4588.374270237643
2009-06-06,4603.047152968466
2009-06-07,5178.15942942777
2009-06-08,5578.466464987946
2009-06-09,5421.27602083459
2009-06-10,4433.218316163023
2009-06-11,5258.59134825106
2009-06-12,5265.52882542071
2009-06-13,5367.503211333048
2009-06-14,5005.387649939694
2009-06-15,4880.186591778345
2009-06-16,5028.682942473344
2009-06-17,5952.741321717237
2009-06-18,5008.230318562401
2009-06-19,4324.421770119527
2009-06-20,4888.50833575404
2009-06-21,4772.914146735332
2009-06-22,4946.215395684291
2009-06-23,4835.061037666181
2009-06-24,5570.402297882781
2009-06-25,5116.885472117467
2009-06-26,5228.455733099045
2009-06-27,4385.531297534536
2009-06-28,4635.0444598155
2009-06-29,5055.490281657806
2009-06-30,5092.655253893824
2009-07-01,4804.79616580183
2009-07-02,5530.875044781241
2009-07-03,4891.827303110065
2009-07-04,5132.732398313013
2009-07-05,5825.933911531645
2009-07-06,4800.984023589727
2009-07-07,5083.995702683195
2009-07-08,5540.805911135498
2009-07-09,5347.824281987006
2009-07-10,4757.491947250423
2009-07-11,3768.604370410084
2009-07-12,5098.16194850862
2009-07-13,4642.281268946744
2009-07-14,5603.94307157893
2009-07-15,5317.1776980629365
2009-07-16,5914.023981492614
2009-07-17,5313.125660105307
2009-07-18,4747.931185289007
2009-07-19,5659.88288055705
2009-07-20,5625.038896222126
2009-07-21,4596.619522475541
2009-07-22,4899.457460464665
2009-07-23,4691.775320220469
2009-07-24,5579.0817401711165
2009-07-25,5496.077647738936
2009-07-26,5471.453926546838
2009-07-27,4850.685518223539
2009-07-28,4896.340775998684
2009-07-29,4889.864771890252
2009-07-30,5960.88326510867
2009-07-31,4605.410994122067
2009-08-01,5201.951562895228
2009-08-02,5312.358510550465
2009-08-03,5838.099268964842
2009-08-04,5272.924807462121
2009-08-05,4319.788087807727
2009-08-06,5055.398757618438
2009-08-07,5498.306209158778
2009-08-08,5459.492748941088
2009-08-09,4899.307052898727
2009-08-10,4245.68764304156
2009-08-11,5461.4244172191175
2009-08-12,4963.311243437432
2009-08-13,5269.943973868249
2009-08-14,4643.147766604508
2009-08-15,5473.757421443091
2009-08-16,5394.654338593638
2009-08-17,5732.591819141206
2009-08-18,3898.3300872175178
2009-08-19,4504.654539379045
2009-08-20,5074.955662159935
2009-08-21,3909.86754538075
2009-08-22,4746.420384778213
2009-08-23,4929.131489737616
2009-08-24,4974.4150682215795
2009-08-25,5143.704364597286
2009-08-26,4890.848663625508
2009-08-27,4934.404482006507
2009-08-28,4448.18331110059
2009-08-29,5534.278526100821
2009-08-30,5686.573920739715
2009-08-31,5517.540757124903
2009-09-01,5682.289907173425
2009-09-02,4810.169928508092
2009-09-03,4826.947343605179
2009-09-04,5586.745843543062
2009-09-05,4974.796918806311
2009-09-06,5548.55368697696
2009-09-07,4645.5726135335835
2009-09-08,5128.654697807161
2009-09-09,4880.633198664111
2009-09-10,5470.8054356556395
2009-09-11,4652.915339069263
2009-09-12,4955.261235043743
2009-09-13,5937.244967606116
2009-09-14,4325.778271314354
2009-09-15,5549.337402803026
2009-09-16,5046.544943274668
2009-09-17,5279.775893117342
2009-09-18,4670.257702585136
2009-09-19,4732.217567525814
2009-09-20,4949.9445971719
2009-09-21,6518.3159111990235
2009-09-22,5276.202930799507
2009-09-23,4882.200107986445
2009-09-24,4927.687001019916
2009-09-25,5015.433858455498
2009-09-26,5418.817887602776
2009-09-27,5002.8572278930105
2009-09-28,5620.184149935372
2009-09-29,5291.3164302963705
2009-09-30,5120.0928031579715
2009-10-01,5046.188680360572
2009-10-02,4955.989574610114
2009-10-03,5690.102062216621
2009-10-04,4838.637011851252
2009-10-05,5330.538758015417
2009-10-06,4923.787540313792
2009-10-07,5435.901563486078
2009-10-08,4409.862327529597
2009-10-09,5166.586059444528
2009-10-10,4479.901476030454
2009-10-11,5261.759789319936
2009-10-12,5052.695159601488
2009-10-13,4056.0791897840413
2009-10-14,4416.508944757144
2009-10-15,4609.128340565492
2009-10-16,5767.063086497409
2009-10-17,5849.608837764319
2009-10-18,4595.451457895691
2009-10-19,4114.169320040481
2009-10-20,4673.805719091395
2009-10-21,5227.98807385548
2009-10-22,3905.6528767996842
2009-10-23,5286.085011765545
2009-10-24,4414.7138738689755
2009-10-25,6039.460653171404
2009-10-26,4737.945125053033
2009-10-27,4150.313407944442
2009-10-28,4555.26126120966
2009-10-29,5637.324143619325
2009-10-30,5056.633688668545
2009-10-31,4284.726681880949
2009-11-01,4545.037785800005
2009-11-02,4702.596558149079
2009-11-03,5772.153504051197
2009-11-04,5001.279273714366
2009-11-05,4392.860297982156
2009-11-06,3987.222418715394
2009-11-07,5903.72820031219
2009-11-08,3937.9205023529757
2009-11-09,4989.613526481218
2009-11-10,5163.482222043764
2009-11-11,5868.006765455446
2009-11-12,6434.6232669777455
2009-11-13,6352.189370037126
2009-11-14,5412.307009750502
2009-11-15,4751.672304312197
2009-11-16,5511.242834164863
2009-11-17,4307.241121457028
2009-11-18,5702.614181950891
2009-11-19,5017.169785208446
2009-11-20,4728.82880439542
2009-11-21,5739.698645369808
2009-11-22,4942.966810979318
2009-11-23,4983.696048429225
2009-11-24,5537.163556686342
2009-11-25,5809.063189439982
2009-11-26,4619.512260296089
2009-11-27,5557.485733716482
2009-11-28,4794.288845155729
2009-11-29,5063.048719858177
2009-11-30,4496.59306886842
2009-12-01,4342.582300243233
2009-12-02,4071.707008309238
2009-12-03,4127.9334268489265
2009-12-04,4796.0165866923135
2009-12-05,4329.958310445943
2009-12-06,4827.036869708292
2009-12-07,4953.07333316547
2009-12-08,4652.135846177537
2009-12-09,4733.728314246187
2009-12-10,5255.665455791826
2009-12-11,5385.434830963213
2009-12-12,5879.586453074768
2009-12-13,4221.727190006938
2009-12-14,5517.511858126681
2009-12-15,4251.815899535808
2009-12-16,4763.932934778851
2009-12-17,6721.77048409194
2009-12-18,5104.222835701851
2009-12-19,4796.788295830731
2009-12-20,5114.127733865872
2009-12-21,5403.904144276734
2009-12-22,5333.9331406908605
2009-12-23,5320.252103327236
2009-12-24,5421.02195472822
2009-12-25,4850.64894875895
2009-12-26,4147.643077397894
2009-12-27,4351.988768104771
2009-12-28,5264.900323105917
2009-12-29,4199.877068390386
2009-12-30,5644.591457522445
2009-12-31,5166.03711580315
2010-01-01,4366.106213594449
2010-01-02,4791.509176372801
2010-01-03,5291.757913574372
2010-01-04,5316.599120840692
2010-01-05,5065.23209302646
2010-01-06,5235.426131500731
2010-01-07,5109.7076692317805
2010-01-08,4837.382487224323
2010-01-09,4253.803638390456
2010-01-10,4821.627952182058
2010-01-11,4157.151954265144
2010-01-12,4582.923493866727
2010-01-13,5811.366858183574
2010-01-14,4594.342516127921
2010-01-15,4884.352114511967
2010-01-16,5398.410388564535
2010-01-17,4514.156439261045
2010-01-18,4568.123745004119
2010-01-19,5505.123087264414
2010-01-20,4232.715017285815
2010-01-21,5272.571611452574
2010-01-22,4283.8248669516015
2010-01-23,4864.852326675546
2010-01-24,4350.665183024138
2010-01-25,3971.466500231615
2010-01-26,4825.638989456416
2010-01-27,4800.215955113998
2010-01-28,4360.204434375929
2010-01-29,5255.183834392518
2010-01-30,4887.459097092935
2010-01-31,6271.140444810582
2010-02-01,4951.415330796498
2010-02-02,4405.036903429946
2010-02-03,4523.802016955471
2010-02-04,4889.942671164307
2010-02-05,5164.627891375293
2010-02-06,4825.723198862543
2010-02-07,5027.609792376411
2010-02-08,5008.8623885011875
2010-02-09,6325.544076341708
2010-02-10,5375.134111451739
2010-02-11,4971.654320311573
2010-02-12,4945.959754137089
2010-02-13,5686.249017396309
2010-02-14,5420.49648340736
2010-02-15,4530.086920406201
2010-02-16,5124.179900352006
2010-02-17,5356.242392655749
2010-02-18,4392.592858800868
2010-02-19,4739.654890919006
2010-02-20,4375.87893004041
2010-02-21,5001.8075036555065
2010-02-22,4507.384230595105
2010-02-23,4787.10413064189
2010-02-24,4686.834467181653
2010-02-25,4401.679421705668
2010-02-26,4672.772208380718
2010-02-27,5207.147631768779
2010-02-28,4473.523063644609
2010-03-01,4429.666112375963
2010-03-02,5105.977339506483
2010-03-03,5412.258404757198
2010-03-04,5077.212968793746
2010-03-05,5563.41347422068
2010-03-06,5734.071411361153
2010-03-07,4477.586731512672
2010-03-08,4318.125825237736
2010-03-09,5604.867225120898
2010-03-10,4627.2117075887945
2010-03-11,4619.062951449091
2010-03-12,5124.708487942016
2010-03-13,4540.826143321107
2010-03-14,5644.991717880955
2010-03-15,5254.144987339769
2010-03-16,5294.552761125643
2010-03-17,4609.867879798458
2010-03-18,5168.985660476661
2010-03-19,6005.30836725583
2010-03-20,4512.694863052413
2010-03-21,5190.570625012502
2010-03-22,5356.861027699264
2010-03-23,5466.000640533449
2010-03-24,5316.721636052657
2010-03-25,4551.662837501333
2010-03-26,5019.645593238488
2010-03-27,4810.082902879989
2010-03-28,5485.084737854635
2010-03-29,5206.720852989853
2010-03-30,4607.749164557516
2010-03-31,5426.275526913021
2010-04-01,5340.635190906026
2010-04-02,6002.299061300233
2010-04-03,5316.007801106005
2010-04-04,4979.499344954991
2010-04-05,5441.856843960271
2010-04-06,4977.2338367133025
2010-04-07,5260.44493994677
2010-04-08,5586.946927331734
2010-04-09,5376.899941579457
2010-04-10,5079.173472969793
2010-04-11,4856.84703286824
2010-04-12,4846.723161798202
2010-04-13,4755.697954372911
