DATETIME,uk_cpi,uk_gdp_index,bank_rate
2005-09-19,78.66,79.34,4.531593406593407
2005-09-20,78.66333333333333,79.33666666666667,4.53228021978022
2005-09-21,78.66666666666667,79.33333333333333,4.532967032967033
2005-09-22,78.67,79.33,4.533653846153846
2005-09-23,78.67333333333333,79.32666666666667,4.53434065934066
2005-09-24,78.67666666666666,79.32333333333334,4.535027472527473
2005-09-25,78.68,79.32,4.535714285714286
2005-09-26,78.68333333333334,79.31666666666666,4.5364010989010985
2005-09-27,78.68666666666667,79.31333333333333,4.537087912087912
2005-09-28,78.69,79.31,4.537774725274725
2005-09-29,78.69333333333334,79.30666666666666,4.538461538461538
2005-09-30,78.69666666666667,79.30333333333333,4.539148351648351
2005-10-01,78.7,79.3,4.539835164835165
2005-10-02,78.7,79.3258064516129,4.540521978021978
2005-10-03,78.7,79.3516129032258,4.541208791208791
2005-10-04,78.7,79.37741935483871,4.541895604395604
2005-10-05,78.7,79.40322580645162,4.542582417582418
2005-10-06,78.7,79.42903225806451,4.543269230769231
2005-10-07,78.7,79.45483870967742,4.543956043956044
2005-10-08,78.7,79.48064516129033,4.544642857142857
2005-10-09,78.7,79.50645161290322,4.545329670329671
2005-10-10,78.7,79.53225806451613,4.546016483516484
2005-10-11,78.7,79.55806451612902,4.5467032967032965
2005-10-12,78.7,79.58387096774193,4.5473901098901095
2005-10-13,78.7,79.60967741935484,4.548076923076923
2005-10-14,78.7,79.63548387096773,4.548763736263736
2005-10-15,78.7,79.66129032258064,4.549450549450549
2005-10-16,78.7,79.68709677419355,4.550137362637362
2005-10-17,78.7,79.71290322580644,4.550824175824176
2005-10-18,78.7,79.73870967741935,4.551510989010989
2005-10-19,78.7,79.76451612903226,4.552197802197802
2005-10-20,78.7,79.79032258064515,4.552884615384615
2005-10-21,78.7,79.81612903225806,4.553571428571429
2005-10-22,78.7,79.84193548387097,4.554258241758242
2005-10-23,78.7,79.86774193548386,4.554945054945055
2005-10-24,78.7,79.89354838709677,4.555631868131868
2005-10-25,78.7,79.91935483870967,4.556318681318682
2005-10-26,78.7,79.94516129032257,4.5570054945054945
2005-10-27,78.7,79.97096774193548,4.5576923076923075
2005-10-28,78.7,79.99677419354838,4.5583791208791204
2005-10-29,78.7,80.02258064516128,4.559065934065934
2005-10-30,78.7,80.04838709677419,4.559752747252747
2005-10-31,78.7,80.07419354838709,4.56043956043956
2005-11-01,78.7,80.1,4.561126373626374
2005-11-02,78.70666666666666,80.11999999999999,4.561813186813187
2005-11-03,78.71333333333334,80.14,4.5625
2005-11-04,78.72,80.16,4.563186813186813
2005-11-05,78.72666666666667,80.17999999999999,4.563873626373627
2005-11-06,78.73333333333333,80.19999999999999,4.56456043956044
2005-11-07,78.74000000000001,80.22,4.565247252747253
2005-11-08,78.74666666666667,80.24,4.565934065934066
2005-11-09,78.75333333333333,80.25999999999999,4.5666208791208796
2005-11-10,78.76,80.28,4.5673076923076925
2005-11-11,78.76666666666667,80.3,4.5679945054945055
2005-11-12,78.77333333333334,80.32,4.568681318681318
2005-11-13,78.78,80.34,4.569368131868132
2005-11-14,78.78666666666668,80.36,4.570054945054945
2005-11-15,78.79333333333334,80.38,4.570741758241758
2005-11-16,78.80000000000001,80.4,4.571428571428571
2005-11-17,78.80666666666667,80.42,4.572115384615385
2005-11-18,78.81333333333333,80.44,4.572802197802198
2005-11-19,78.82000000000001,80.46,4.573489010989011
2005-11-20,78.82666666666667,80.48,4.574175824175824
2005-11-21,78.83333333333334,80.5,4.574862637362638
2005-11-22,78.84,80.52,4.575549450549451
2005-11-23,78.84666666666668,80.54,4.576236263736264
2005-11-24,78.85333333333334,80.56,4.576923076923077
2005-11-25,78.86,80.58,4.5776098901098905
2005-11-26,78.86666666666667,80.6,4.5782967032967035
2005-11-27,78.87333333333333,80.62,4.578983516483516
2005-11-28,78.88000000000001,80.64,4.579670329670329
2005-11-29,78.88666666666667,80.66,4.580357142857143
2005-11-30,78.89333333333335,80.68,4.581043956043956
2005-12-01,78.9,80.7,4.581730769230769
2005-12-02,78.88709677419355,80.69032258064516,4.582417582417582
2005-12-03,78.8741935483871,80.68064516129033,4.583104395604396
2005-12-04,78.86129032258064,80.67096774193548,4.583791208791209
2005-12-05,78.8483870967742,80.66129032258065,4.584478021978022
2005-12-06,78.83548387096775,80.65161290322581,4.585164835164835
2005-12-07,78.8225806451613,80.64193548387097,4.585851648351649
2005-12-08,78.80967741935484,80.63225806451614,4.586538461538462
2005-12-09,78.79677419354839,80.62258064516129,4.587225274725275
2005-12-10,78.78387096774193,80.61290322580645,4.587912087912088
2005-12-11,78.7709677419355,80.60322580645162,4.5885989010989015
2005-12-12,78.75806451612904,80.59354838709677,4.589285714285714
2005-12-13,78.74516129032259,80.58387096774194,4.589972527472527
2005-12-14,78.73225806451613,80.5741935483871,4.59065934065934
2005-12-15,78.71935483870968,80.56451612903226,4.591346153846154
2005-12-16,78.70645161290322,80.55483870967743,4.592032967032967
2005-12-17,78.69354838709678,80.54516129032258,4.59271978021978
2005-12-18,78.68064516129033,80.53548387096775,4.593406593406593
2005-12-19,78.66774193548387,80.52580645161291,4.594093406593407
2005-12-20,78.65483870967742,80.51612903225806,4.59478021978022
2005-12-21,78.64193548387097,80.50645161290323,4.595467032967033
2005-12-22,78.62903225806451,80.49677419354839,4.596153846153846
2005-12-23,78.61612903225807,80.48709677419356,4.59684065934066
2005-12-24,78.60322580645162,80.47741935483872,4.597527472527473
2005-12-25,78.59032258064516,80.46774193548387,4.598214285714286
2005-12-26,78.57741935483871,80.45806451612904,4.5989010989010985
2005-12-27,78.56451612903226,80.4483870967742,4.599587912087912
2005-12-28,78.5516129032258,80.43870967741935,4.600274725274725
2005-12-29,78.53870967741936,80.42903225806452,4.600961538461538
2005-12-30,78.52580645161291,80.41935483870968,4.601648351648351
2005-12-31,78.51290322580645,80.40967741935485,4.602335164835165
2006-01-01,78.5,80.4,4.603021978021978
2006-01-02,78.50967741935484,80.3967741935484,4.603708791208791
2006-01-03,78.51935483870967,80.39354838709679,4.604395604395604
2006-01-04,78.52903225806452,80.39032258064516,4.605082417582418
2006-01-05,78.53870967741935,80.38709677419355,4.605769230769231
2006-01-06,78.54838709677419,80.38387096774194,4.606456043956044
2006-01-07,78.55806451612904,80.38064516129033,4.607142857142857
2006-01-08,78.56774193548387,80.37741935483871,4.607829670329671
2006-01-09,78.57741935483871,80.3741935483871,4.608516483516484
2006-01-10,78.58709677419355,80.37096774193549,4.6092032967032965
2006-01-11,78.59677419354838,80.36774193548388,4.6098901098901095
2006-01-12,78.60645161290323,80.36451612903227,4.610576923076923
2006-01-13,78.61612903225806,80.36129032258064,4.611263736263736
2006-01-14,78.6258064516129,80.35806451612903,4.611950549450549
2006-01-15,78.63548387096775,80.35483870967742,4.612637362637362
2006-01-16,78.64516129032258,80.35161290322581,4.613324175824176
2006-01-17,78.65483870967742,80.34838709677419,4.614010989010989
2006-01-18,78.66451612903225,80.34516129032258,4.614697802197802
2006-01-19,78.6741935483871,80.34193548387097,4.615384615384615
2006-01-20,78.68387096774194,80.33870967741936,4.616071428571429
2006-01-21,78.69354838709677,80.33548387096774,4.616758241758242
2006-01-22,78.70322580645161,80.33225806451613,4.617445054945055
2006-01-23,78.71290322580644,80.32903225806452,4.618131868131868
2006-01-24,78.72258064516129,80.3258064516129,4.618818681318682
2006-01-25,78.73225806451613,80.3225806451613,4.6195054945054945
2006-01-26,78.74193548387096,80.31935483870967,4.6201923076923075
2006-01-27,78.7516129032258,80.31612903225806,4.6208791208791204
2006-01-28,78.76129032258065,80.31290322580645,4.621565934065934
2006-01-29,78.77096774193548,80.30967741935484,4.622252747252747
2006-01-30,78.78064516129032,80.30645161290322,4.62293956043956
2006-01-31,78.79032258064515,80.30322580645161,4.623626373626374
2006-02-01,78.8,80.3,4.624313186813187
2006-02-02,78.80357142857143,80.31071428571428,4.625
2006-02-03,78.80714285714285,80.32142857142857,4.625686813186813
2006-02-04,78.81071428571428,80.33214285714286,4.626373626373627
2006-02-05,78.81428571428572,80.34285714285714,4.62706043956044
2006-02-06,78.81785714285714,80.35357142857143,4.627747252747253
2006-02-07,78.82142857142857,80.36428571428571,4.628434065934066
2006-02-08,78.825,80.375,4.6291208791208796
2006-02-09,78.82857142857142,80.38571428571429,4.6298076923076925
2006-02-10,78.83214285714286,80.39642857142857,4.6304945054945055
2006-02-11,78.83571428571429,80.40714285714286,4.631181318681318
2006-02-12,78.83928571428571,80.41785714285714,4.631868131868132
2006-02-13,78.84285714285714,80.42857142857143,4.632554945054945
2006-02-14,78.84642857142858,80.43928571428572,4.633241758241758
2006-02-15,78.85,80.44999999999999,4.633928571428571
2006-02-16,78.85357142857143,80.46071428571427,4.634615384615385
2006-02-17,78.85714285714286,80.47142857142856,4.635302197802198
2006-02-18,78.8607142857143,80.48214285714285,4.635989010989011
2006-02-19,78.86428571428571,80.49285714285713,4.636675824175824
2006-02-20,78.86785714285715,80.50357142857142,4.637362637362638
2006-02-21,78.87142857142858,80.5142857142857,4.638049450549451
2006-02-22,78.875,80.52499999999999,4.638736263736264
2006-02-23,78.87857142857143,80.53571428571428,4.639423076923077
2006-02-24,78.88214285714287,80.54642857142856,4.6401098901098905
2006-02-25,78.88571428571429,80.55714285714285,4.6407967032967035
2006-02-26,78.88928571428572,80.56785714285714,4.641483516483516
2006-02-27,78.89285714285715,80.57857142857142,4.642170329670329
2006-02-28,78.89642857142857,80.58928571428571,4.642857142857143
2006-03-01,78.9,80.6,4.643543956043956
2006-03-02,78.91612903225807,80.58709677419354,4.644230769230769
2006-03-03,78.93225806451613,80.57419354838709,4.644917582417582
2006-03-04,78.9483870967742,80.56129032258065,4.645604395604396
2006-03-05,78.96451612903226,80.54838709677419,4.646291208791209
2006-03-06,78.98064516129033,80.53548387096774,4.646978021978022
2006-03-07,78.99677419354839,80.52258064516128,4.647664835164835
2006-03-08,79.01290322580645,80.50967741935483,4.648351648351649
2006-03-09,79.02903225806452,80.49677419354839,4.649038461538462
2006-03-10,79.04516129032258,80.48387096774194,4.649725274725275
2006-03-11,79.06129032258065,80.47096774193548,4.650412087912088
2006-03-12,79.07741935483871,80.45806451612903,4.6510989010989015
2006-03-13,79.09354838709677,80.44516129032257,4.651785714285714
2006-03-14,79.10967741935484,80.43225806451613,4.652472527472527
2006-03-15,79.1258064516129,80.41935483870968,4.65315934065934
2006-03-16,79.14193548387097,80.40645161290323,4.653846153846154
2006-03-17,79.15806451612904,80.39354838709677,4.654532967032967
2006-03-18,79.17419354838711,80.38064516129032,4.65521978021978
2006-03-19,79.19032258064517,80.36774193548386,4.655906593406593
2006-03-20,79.20645161290324,80.35483870967742,4.656593406593407
2006-03-21,79.2225806451613,80.34193548387097,4.65728021978022
2006-03-22,79.23870967741937,80.32903225806452,4.657967032967033
2006-03-23,79.25483870967743,80.31612903225806,4.658653846153846
2006-03-24,79.2709677419355,80.30322580645161,4.65934065934066
2006-03-25,79.28709677419356,80.29032258064517,4.660027472527473
2006-03-26,79.30322580645162,80.27741935483871,4.660714285714286
2006-03-27,79.31935483870969,80.26451612903226,4.6614010989010985
2006-03-28,79.33548387096775,80.2516129032258,4.662087912087912
2006-03-29,79.35161290322581,80.23870967741935,4.662774725274725
2006-03-30,79.36774193548388,80.22580645161291,4.663461538461538
2006-03-31,79.38387096774194,80.21290322580646,4.664148351648351
2006-04-01,79.4,80.2,4.664835164835165
2006-04-02,79.41666666666667,80.21333333333334,4.665521978021978
2006-04-03,79.43333333333334,80.22666666666667,4.666208791208791
2006-04-04,79.45,80.24000000000001,4.666895604395604
2006-04-05,79.46666666666667,80.25333333333333,4.667582417582418
2006-04-06,79.48333333333333,80.26666666666667,4.668269230769231
2006-04-07,79.5,80.28,4.668956043956044
2006-04-08,79.51666666666667,80.29333333333334,4.669642857142857
2006-04-09,79.53333333333335,80.30666666666667,4.670329670329671
2006-04-10,79.55000000000001,80.32,4.671016483516484
2006-04-11,79.56666666666668,80.33333333333333,4.6717032967032965
2006-04-12,79.58333333333334,80.34666666666666,4.6723901098901095
2006-04-13,79.60000000000001,80.36,4.673076923076923
2006-04-14,79.61666666666667,80.37333333333333,4.673763736263736
2006-04-15,79.63333333333334,80.38666666666667,4.674450549450549
2006-04-16,79.65,80.4,4.675137362637362
2006-04-17,79.66666666666667,80.41333333333333,4.675824175824176
2006-04-18,79.68333333333334,80.42666666666666,4.676510989010989
2006-04-19,79.7,80.44,4.677197802197802
2006-04-20,79.71666666666667,80.45333333333333,4.677884615384615
2006-04-21,79.73333333333333,80.46666666666667,4.678571428571429
2006-04-22,79.75,80.47999999999999,4.679258241758242
2006-04-23,79.76666666666667,80.49333333333333,4.679945054945055
2006-04-24,79.78333333333335,80.50666666666666,4.680631868131869
2006-04-25,79.80000000000001,80.52,4.681318681318682
2006-04-26,79.81666666666668,80.53333333333333,4.6820054945054945
2006-04-27,79.83333333333334,80.54666666666667,4.6826923076923075
2006-04-28,79.85000000000001,80.56,4.6833791208791204
2006-04-29,79.86666666666667,80.57333333333332,4.684065934065934
2006-04-30,79.88333333333334,80.58666666666666,4.684752747252747
2006-05-01,79.9,80.6,4.68543956043956
2006-05-02,79.90645161290323,80.60645161290321,4.686126373626374
2006-05-03,79.91290322580646,80.61290322580645,4.686813186813187
2006-05-04,79.91935483870968,80.61935483870967,4.6875
2006-05-05,79.92580645161291,80.6258064516129,4.688186813186813
2006-05-06,79.93225806451613,80.63225806451612,4.688873626373627
2006-05-07,79.93870967741935,80.63870967741936,4.68956043956044
2006-05-08,79.94516129032259,80.64516129032258,4.690247252747253
2006-05-09,79.95161290322581,80.6516129032258,4.690934065934066
2006-05-10,79.95806451612903,80.65806451612903,4.6916208791208796
2006-05-11,79.96451612903226,80.66451612903225,4.6923076923076925
2006-05-12,79.97096774193548,80.67096774193548,4.6929945054945055
2006-05-13,79.97741935483872,80.6774193548387,4.693681318681318
2006-05-14,79.98387096774194,80.68387096774192,4.694368131868132
2006-05-15,79.99032258064516,80.69032258064516,4.695054945054945
2006-05-16,79.99677419354839,80.69677419354838,4.695741758241758
2006-05-17,80.00322580645161,80.70322580645161,4.696428571428571
2006-05-18,80.00967741935484,80.70967741935483,4.697115384615385
2006-05-19,80.01612903225806,80.71612903225807,4.697802197802198
2006-05-20,80.02258064516128,80.72258064516129,4.698489010989011
2006-05-21,80.02903225806452,80.7290322580645,4.699175824175824
2006-05-22,80.03548387096774,80.73548387096774,4.699862637362638
2006-05-23,80.04193548387097,80.74193548387096,4.700549450549451
2006-05-24,80.04838709677419,80.7483870967742,4.701236263736264
2006-05-25,80.05483870967741,80.75483870967741,4.701923076923077
2006-05-26,80.06129032258065,80.76129032258063,4.7026098901098905
2006-05-27,80.06774193548387,80.76774193548387,4.7032967032967035
2006-05-28,80.07419354838709,80.77419354838709,4.703983516483516
2006-05-29,80.08064516129032,80.78064516129032,4.704670329670329
2006-05-30,80.08709677419354,80.78709677419354,4.705357142857143
2006-05-31,80.09354838709677,80.79354838709678,4.706043956043956
2006-06-01,80.1,80.8,4.706730769230769
2006-06-02,80.09666666666666,80.78333333333333,4.707417582417582
2006-06-03,80.09333333333333,80.76666666666667,4.708104395604396
2006-06-04,80.08999999999999,80.75,4.708791208791209
2006-06-05,80.08666666666666,80.73333333333333,4.709478021978022
2006-06-06,80.08333333333333,80.71666666666667,4.710164835164835
2006-06-07,80.08,80.7,4.710851648351649
2006-06-08,80.07666666666667,80.68333333333334,4.711538461538462
2006-06-09,80.07333333333332,80.66666666666666,4.712225274725275
2006-06-10,80.07,80.64999999999999,4.712912087912088
2006-06-11,80.06666666666666,80.63333333333333,4.7135989010989015
2006-06-12,80.06333333333333,80.61666666666666,4.714285714285714
2006-06-13,80.06,80.6,4.714972527472527
2006-06-14,80.05666666666666,80.58333333333333,4.71565934065934
2006-06-15,80.05333333333333,80.56666666666666,4.716346153846154
2006-06-16,80.05,80.55,4.717032967032967
2006-06-17,80.04666666666667,80.53333333333333,4.71771978021978
2006-06-18,80.04333333333334,80.51666666666667,4.718406593406593
2006-06-19,80.03999999999999,80.5,4.719093406593407
2006-06-20,80.03666666666666,80.48333333333333,4.71978021978022
2006-06-21,80.03333333333333,80.46666666666667,4.720467032967033
2006-06-22,80.03,80.45,4.721153846153846
2006-06-23,80.02666666666667,80.43333333333334,4.72184065934066
2006-06-24,80.02333333333333,80.41666666666666,4.722527472527473
2006-06-25,80.02,80.39999999999999,4.723214285714286
2006-06-26,80.01666666666667,80.38333333333333,4.7239010989010985
2006-06-27,80.01333333333334,80.36666666666666,4.724587912087912
2006-06-28,80.01,80.35,4.725274725274725
2006-06-29,80.00666666666666,80.33333333333333,4.725961538461538
2006-06-30,80.00333333333333,80.31666666666666,4.726648351648351
2006-07-01,80.0,80.3,4.727335164835165
2006-07-02,80.01290322580645,80.30967741935484,4.728021978021978
2006-07-03,80.02580645161291,80.31935483870967,4.728708791208791
2006-07-04,80.03870967741936,80.32903225806452,4.729395604395604
2006-07-05,80.0516129032258,80.33870967741935,4.730082417582418
2006-07-06,80.06451612903226,80.34838709677419,4.730769230769231
2006-07-07,80.07741935483871,80.35806451612903,4.731456043956044
2006-07-08,80.09032258064516,80.36774193548386,4.732142857142857
2006-07-09,80.10322580645162,80.37741935483871,4.732829670329671
2006-07-10,80.11612903225807,80.38709677419355,4.733516483516484
2006-07-11,80.12903225806451,80.39677419354838,4.7342032967032965
2006-07-12,80.14193548387097,80.40645161290323,4.7348901098901095
2006-07-13,80.15483870967742,80.41612903225806,4.735576923076923
2006-07-14,80.16774193548387,80.4258064516129,4.736263736263736
2006-07-15,80.18064516129033,80.43548387096774,4.736950549450549
2006-07-16,80.19354838709678,80.44516129032257,4.737637362637362
2006-07-17,80.20645161290322,80.45483870967742,4.738324175824176
2006-07-18,80.21935483870968,80.46451612903225,4.739010989010989
2006-07-19,80.23225806451613,80.47419354838709,4.739697802197802
2006-07-20,80.24516129032259,80.48387096774194,4.740384615384615
2006-07-21,80.25806451612904,80.49354838709677,4.741071428571429
2006-07-22,80.2709677419355,80.50322580645161,4.741758241758242
2006-07-23,80.28387096774193,80.51290322580644,4.742445054945055
2006-07-24,80.29677419354839,80.52258064516128,4.743131868131869
2006-07-25,80.30967741935484,80.53225806451613,4.743818681318682
2006-07-26,80.3225806451613,80.54193548387096,4.7445054945054945
2006-07-27,80.33548387096775,80.5516129032258,4.7451923076923075
2006-07-28,80.3483870967742,80.56129032258065,4.7458791208791204
2006-07-29,80.36129032258064,80.57096774193548,4.746565934065934
2006-07-30,80.3741935483871,80.58064516129032,4.747252747252747
2006-07-31,80.38709677419355,80.59032258064515,4.74793956043956
2006-08-01,80.4,80.6,4.748626373626374
2006-08-02,80.40322580645162,80.60967741935484,4.749313186813187
2006-08-03,80.40645161290323,80.61935483870967,4.75
2006-08-04,80.40967741935485,80.62903225806451,4.752551020408164
2006-08-05,80.41290322580646,80.63870967741936,4.755102040816326
2006-08-06,80.41612903225807,80.64838709677419,4.75765306122449
2006-08-07,80.41935483870968,80.65806451612903,4.760204081632653
2006-08-08,80.42258064516129,80.66774193548387,4.762755102040816
2006-08-09,80.42580645161291,80.6774193548387,4.76530612244898
2006-08-10,80.42903225806452,80.68709677419355,4.767857142857143
2006-08-11,80.43225806451613,80.69677419354838,4.770408163265306
2006-08-12,80.43548387096774,80.70645161290322,4.7729591836734695
2006-08-13,80.43870967741935,80.71612903225807,4.775510204081633
2006-08-14,80.44193548387098,80.7258064516129,4.778061224489796
2006-08-15,80.44516129032259,80.73548387096774,4.780612244897959
2006-08-16,80.4483870967742,80.74516129032259,4.783163265306122
2006-08-17,80.45161290322581,80.75483870967741,4.785714285714286
2006-08-18,80.45483870967742,80.76451612903226,4.788265306122449
2006-08-19,80.45806451612903,80.7741935483871,4.790816326530612
2006-08-20,80.46129032258065,80.78387096774193,4.793367346938775
2006-08-21,80.46451612903226,80.79354838709678,4.795918367346939
2006-08-22,80.46774193548387,80.80322580645162,4.798469387755102
2006-08-23,80.47096774193548,80.81290322580645,4.801020408163265
2006-08-24,80.47419354838709,80.8225806451613,4.803571428571429
2006-08-25,80.47741935483872,80.83225806451613,4.8061224489795915
2006-08-26,80.48064516129033,80.84193548387097,4.808673469387755
2006-08-27,80.48387096774194,80.85161290322581,4.811224489795919
2006-08-28,80.48709677419355,80.86129032258064,4.813775510204081
2006-08-29,80.49032258064516,80.87096774193549,4.816326530612245
2006-08-30,80.49354838709678,80.88064516129033,4.8188775510204085
2006-08-31,80.49677419354839,80.89032258064516,4.821428571428571
2006-09-01,80.5,80.9,4.823979591836735
2006-09-02,80.50333333333333,80.88333333333334,4.826530612244898
2006-09-03,80.50666666666666,80.86666666666667,4.829081632653061
2006-09-04,80.51,80.85000000000001,4.831632653061225
2006-09-05,80.51333333333334,80.83333333333334,4.834183673469388
2006-09-06,80.51666666666667,80.81666666666668,4.836734693877551
2006-09-07,80.52,80.80000000000001,4.839285714285714
2006-09-08,80.52333333333333,80.78333333333335,4.841836734693878
2006-09-09,80.52666666666667,80.76666666666667,4.844387755102041
2006-09-10,80.53,80.75,4.846938775510204
2006-09-11,80.53333333333333,80.73333333333333,4.849489795918367
2006-09-12,80.53666666666666,80.71666666666667,4.8520408163265305
2006-09-13,80.53999999999999,80.7,4.854591836734694
2006-09-14,80.54333333333334,80.68333333333334,4.857142857142857
2006-09-15,80.54666666666667,80.66666666666667,4.85969387755102
2006-09-16,80.55,80.65,4.862244897959184
2006-09-17,80.55333333333333,80.63333333333334,4.864795918367347
2006-09-18,80.55666666666666,80.61666666666667,4.86734693877551
2006-09-19,80.56,80.60000000000001,4.869897959183674
2006-09-20,80.56333333333333,80.58333333333334,4.872448979591836
2006-09-21,80.56666666666666,80.56666666666668,4.875
2006-09-22,80.57,80.55000000000001,4.877551020408164
2006-09-23,80.57333333333332,80.53333333333335,4.880102040816326
2006-09-24,80.57666666666667,80.51666666666667,4.88265306122449
2006-09-25,80.58,80.5,4.885204081632653
2006-09-26,80.58333333333333,80.48333333333333,4.887755102040816
2006-09-27,80.58666666666666,80.46666666666667,4.89030612244898
2006-09-28,80.58999999999999,80.45,4.892857142857143
2006-09-29,80.59333333333333,80.43333333333334,4.895408163265306
2006-09-30,80.59666666666666,80.41666666666667,4.8979591836734695
2006-10-01,80.6,80.4,4.900510204081633
2006-10-02,80.60645161290321,80.41290322580646,4.903061224489796
2006-10-03,80.61290322580645,80.42580645161291,4.905612244897959
2006-10-04,80.61935483870967,80.43870967741935,4.908163265306122
2006-10-05,80.6258064516129,80.45161290322581,4.910714285714286
2006-10-06,80.63225806451612,80.46451612903226,4.913265306122449
2006-10-07,80.63870967741936,80.47741935483872,4.915816326530612
2006-10-08,80.64516129032258,80.49032258064517,4.918367346938775
2006-10-09,80.6516129032258,80.50322580645161,4.920918367346939
2006-10-10,80.65806451612903,80.51612903225806,4.923469387755102
2006-10-11,80.66451612903225,80.52903225806452,4.926020408163265
2006-10-12,80.67096774193548,80.54193548387097,4.928571428571429
2006-10-13,80.6774193548387,80.55483870967743,4.9311224489795915
2006-10-14,80.68387096774192,80.56774193548387,4.933673469387755
2006-10-15,80.69032258064516,80.58064516129032,4.936224489795919
2006-10-16,80.69677419354838,80.59354838709677,4.938775510204081
2006-10-17,80.70322580645161,80.60645161290323,4.941326530612245
2006-10-18,80.70967741935483,80.61935483870968,4.9438775510204085
2006-10-19,80.71612903225807,80.63225806451614,4.946428571428571
2006-10-20,80.72258064516129,80.64516129032258,4.948979591836735
2006-10-21,80.7290322580645,80.65806451612903,4.951530612244898
2006-10-22,80.73548387096774,80.67096774193548,4.954081632653061
2006-10-23,80.74193548387096,80.68387096774194,4.956632653061225
2006-10-24,80.7483870967742,80.69677419354839,4.959183673469388
2006-10-25,80.75483870967741,80.70967741935483,4.961734693877551
2006-10-26,80.76129032258063,80.72258064516129,4.964285714285714
2006-10-27,80.76774193548387,80.73548387096774,4.966836734693878
2006-10-28,80.77419354838709,80.7483870967742,4.969387755102041
2006-10-29,80.78064516129032,80.76129032258065,4.971938775510204
2006-10-30,80.78709677419354,80.77419354838709,4.974489795918367
2006-10-31,80.79354838709678,80.78709677419354,4.9770408163265305
2006-11-01,80.8,80.8,4.979591836734694
2006-11-02,80.81666666666666,80.82333333333332,4.982142857142857
2006-11-03,80.83333333333333,80.84666666666666,4.98469387755102
2006-11-04,80.85,80.87,4.987244897959184
2006-11-05,80.86666666666666,80.89333333333333,4.989795918367347
2006-11-06,80.88333333333333,80.91666666666666,4.99234693877551
2006-11-07,80.89999999999999,80.94,4.994897959183674
2006-11-08,80.91666666666666,80.96333333333334,4.997448979591836
2006-11-09,80.93333333333334,80.98666666666666,5.0
2006-11-10,80.95,81.00999999999999,5.003968253968254
2006-11-11,80.96666666666667,81.03333333333333,5.007936507936508
2006-11-12,80.98333333333333,81.05666666666667,5.011904761904762
2006-11-13,81.0,81.08,5.015873015873016
2006-11-14,81.01666666666667,81.10333333333332,5.01984126984127
2006-11-15,81.03333333333333,81.12666666666667,5.023809523809524
2006-11-16,81.05,81.15,5.027777777777778
2006-11-17,81.06666666666666,81.17333333333333,5.031746031746032
2006-11-18,81.08333333333333,81.19666666666666,5.035714285714286
2006-11-19,81.1,81.22,5.0396825396825395
2006-11-20,81.11666666666666,81.24333333333334,5.0436507936507935
2006-11-21,81.13333333333333,81.26666666666667,5.0476190476190474
2006-11-22,81.14999999999999,81.28999999999999,5.051587301587301
2006-11-23,81.16666666666666,81.31333333333333,5.055555555555555
2006-11-24,81.18333333333334,81.33666666666667,5.059523809523809
2006-11-25,81.2,81.36,5.063492063492063
2006-11-26,81.21666666666667,81.38333333333333,5.067460317460317
2006-11-27,81.23333333333333,81.40666666666667,5.071428571428571
2006-11-28,81.25,81.43,5.075396825396825
2006-11-29,81.26666666666667,81.45333333333333,5.079365079365079
2006-11-30,81.28333333333333,81.47666666666666,5.083333333333333
2006-12-01,81.3,81.5,5.087301587301587
2006-12-02,81.27741935483871,81.5,5.091269841269841
2006-12-03,81.25483870967741,81.5,5.095238095238095
2006-12-04,81.23225806451613,81.5,5.099206349206349
2006-12-05,81.20967741935483,81.5,5.103174603174603
2006-12-06,81.18709677419355,81.5,5.107142857142857
2006-12-07,81.16451612903225,81.5,5.111111111111111
2006-12-08,81.14193548387097,81.5,5.115079365079365
2006-12-09,81.11935483870967,81.5,5.119047619047619
2006-12-10,81.09677419354838,81.5,5.123015873015873
2006-12-11,81.07419354838709,81.5,5.1269841269841265
2006-12-12,81.0516129032258,81.5,5.130952380952381
2006-12-13,81.02903225806452,81.5,5.134920634920635
2006-12-14,81.00645161290322,81.5,5.138888888888889
2006-12-15,80.98387096774194,81.5,5.142857142857143
2006-12-16,80.96129032258064,81.5,5.146825396825397
2006-12-17,80.93870967741935,81.5,5.150793650793651
2006-12-18,80.91612903225806,81.5,5.154761904761905
2006-12-19,80.89354838709677,81.5,5.158730158730159
2006-12-20,80.87096774193547,81.5,5.162698412698413
2006-12-21,80.84838709677419,81.5,5.166666666666667
2006-12-22,80.8258064516129,81.5,5.170634920634921
2006-12-23,80.80322580645161,81.5,5.174603174603175
2006-12-24,80.78064516129032,81.5,5.178571428571429
2006-12-25,80.75806451612902,81.5,5.182539682539683
2006-12-26,80.73548387096774,81.5,5.186507936507937
2006-12-27,80.71290322580644,81.5,5.190476190476191
2006-12-28,80.69032258064516,81.5,5.194444444444445
2006-12-29,80.66774193548386,81.5,5.198412698412699
2006-12-30,80.64516129032258,81.5,5.2023809523809526
2006-12-31,80.62258064516128,81.5,5.2063492063492065
2007-01-01,80.6,81.5,5.2103174603174605
2007-01-02,80.61290322580645,81.51290322580645,5.214285714285714
2007-01-03,80.6258064516129,81.52580645161291,5.218253968253968
2007-01-04,80.63870967741936,81.53870967741936,5.222222222222222
